boxoffice,year,month,day,reday,compete,ip,series,cost,monthsearch,weeksearch,import,volume,director,actor,type
1.0,0.666666666667,1.0,15.0,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.154829719076,0.25,0.536591952471,0.0959944751381
4.0,0.666666666667,1.0,16.0,0.0,0.375,1.0,1.0,0.0,0.000505296317099,0.093508665158,0.0,0.236603777909,0.25,0.521739130435,0.100285768718
9.0,0.666666666667,1.0,29.0,0.7,0.375,0.0,1.0,0.341463414634,0.00210700199423,0.0713745487205,1.0,0.57315369846,0.5,0.526273672979,0.107199939591
9.0,0.666666666667,2.0,8.0,0.7,0.375,0.0,0.0,0.1393728223,0.0253788250792,0.128935955235,0.0,1.0,1.0,0.525980911983,0.106356709028
9.0,0.666666666667,2.0,8.0,0.7,0.375,1.0,0.0,0.156794425087,0.00169000086436,0.0202950230736,0.0,0.469130693856,0.75,0.524110671937,0.114263062706
9.0,0.666666666667,2.0,8.0,0.7,0.375,0.0,1.0,0.0871080139373,0.00633959444317,0.0566839595606,0.0,0.446442485944,1.0,0.526977475118,0.119475138122
1.0,0.666666666667,2.0,14.0,0.0,0.5,0.0,0.0,0.00348432055749,0.0089215316024,0.00332218552242,0.0,0.109447573745,0.25,0.525123665712,0.117127071823
4.0,0.666666666667,2.0,19.0,0.0,0.125,1.0,1.0,0.170731707317,0.0,0.00682458742267,0.0,0.238654304514,0.75,0.523291925466,0.123664419403
9.0,0.666666666667,3.0,4.0,0.0,0.25,0.0,0.0,0.487804878049,0.00341903749571,0.0049278839052,1.0,0.709881361025,0.75,0.519938255724,0.12756748915
8.0,0.666666666667,3.0,4.0,0.0,0.25,0.0,1.0,0.0696864111498,0.00773310936304,0.0396904414415,0.0,0.0,0.75,0.519693094629,0.124069180879
3.0,0.666666666667,3.0,11.0,0.0,0.375,0.0,0.0,0.243902439024,0.000102856147932,0.00523661524099,1.0,0.23075904498,0.75,0.517925247902,0.129080863887
5.0,0.666666666667,3.0,18.0,0.0,0.625,0.0,0.0,0.317073170732,0.249566811419,0.0631230021094,1.0,0.300971596928,1.0,0.51921132457,0.125610408127
7.0,0.666666666667,3.0,25.0,0.0,0.5,1.0,1.0,1.0,0.00280654772324,0.0281314811423,1.0,0.40325665132,1.0,0.523498366424,0.13547102687
5.0,0.666666666667,4.0,1.0,0.3,0.625,0.0,0.0,0.0104529616725,0.000607223042008,0.0385722135889,0.0,0.356711416232,0.5,0.526236881559,0.132011424291
5.0,0.666666666667,4.0,1.0,0.3,0.625,0.0,0.0,0.0,0.00174514663042,0.0143493597887,0.0,0.320437912524,0.75,0.52298136646,0.127466456196
1.0,0.666666666667,4.0,1.0,0.3,0.5,1.0,0.0,0.0,0.0,0.0391660413257,0.0,0.193426219239,0.25,0.518280632411,0.121685660787
5.0,0.666666666667,4.0,8.0,0.0,0.5,0.0,0.0,0.146341463415,0.000699235921332,0.0144571941787,1.0,0.35259572095,0.25,0.519528371408,0.121891547306
9.0,0.666666666667,4.0,15.0,0.3,0.5,0.0,0.0,0.426829268293,0.000817582452989,0.0158590412489,1.0,0.629686736066,0.75,0.516365412799,0.1255878727
2.0,0.666666666667,4.0,22.0,0.3,0.25,1.0,0.0,0.0,0.00397173438701,0.0215905129372,0.0,0.206203654661,0.5,0.510323050765,0.121000170872
8.0,0.666666666667,4.0,29.0,0.3,0.25,0.0,1.0,0.0209059233449,0.00397978938655,0.017792674352,0.0,0.472346220054,0.75,0.511594202899,0.117742958065
9.0,0.666666666667,5.0,6.0,0.0,0.25,1.0,1.0,0.658536585366,0.0197338194422,0.0938883012981,1.0,0.702664729669,0.5,0.515733845784,0.124855127094
6.0,0.666666666667,5.0,20.0,0.0,0.5,1.0,0.0,0.390243902439,0.00381373247302,0.0187956818974,1.0,0.470177283654,0.0,0.509794553273,0.128458630639
1.0,0.666666666667,5.0,20.0,0.0,0.25,1.0,1.0,0.346341463415,0.000573144197813,0.00443598182474,1.0,0.186762166925,0.5,0.512473271561,0.130932570059
5.0,0.666666666667,5.0,27.0,0.3,0.375,1.0,1.0,0.414634146341,0.000602885734565,0.00933284487801,1.0,0.460959144801,0.5,0.516540642722,0.131074866841
8.0,0.666666666667,6.0,3.0,0.3,0.375,1.0,1.0,0.434146341463,0.00359593767785,0.0411927369845,1.0,0.568261336783,0.75,0.519153936545,0.140189267546
9.0,0.666666666667,6.0,8.0,0.3,0.625,1.0,0.0,0.390243902439,0.00230930640568,0.0565598761529,1.0,0.901519974332,1.0,0.517531556802,0.149160416373
4.0,0.666666666667,6.0,17.0,0.0,0.375,0.0,1.0,0.0,0.000374867286137,0.00389385550783,1.0,0.32577908552,0.75,0.514531504301,0.148105069303
7.0,0.666666666667,6.0,24.0,0.0,0.75,0.0,1.0,0.182926829268,0.00269067965298,0.0396180594537,1.0,0.402949804433,0.5,0.518501387604,0.154696132597
6.0,0.666666666667,6.0,24.0,0.0,0.75,0.0,1.0,0.487804878049,0.00343452787944,0.0272968725073,1.0,0.331132990751,0.75,0.515527950311,0.156863578411
3.0,0.666666666667,7.0,1.0,0.0,0.75,0.0,0.0,0.0696864111498,0.000469978242207,0.0923800970214,0.0,0.19459440189,0.25,0.516704805492,0.159022703895
5.0,0.666666666667,7.0,2.0,0.0,0.75,1.0,1.0,0.329268292683,0.000992313981403,0.0114880554948,1.0,0.296527409958,0.25,0.517869337583,0.167576953433
8.0,0.666666666667,7.0,8.0,0.0,0.875,0.0,1.0,0.0522648083624,0.00636964578759,0.0316649038944,0.0,0.391401029783,0.5,0.520380434783,0.164301858363
7.0,0.666666666667,7.0,8.0,0.0,0.875,0.0,0.0,0.0104529616725,0.0138270263203,0.100627212082,0.0,0.386395987818,0.5,0.517458887137,0.165328885646
5.0,0.666666666667,7.0,8.0,0.0,0.875,1.0,0.0,0.0209059233449,0.0029806596363,0.018940445873,0.0,0.27206114529,0.25,0.51860152398,0.159992522743
2.0,0.666666666667,7.0,15.0,0.0,0.625,0.0,0.0,0.0174216027875,0.000560751890834,0.00452461283022,0.0,0.206418192837,1.0,0.517056856187,0.157862064684
4.0,0.666666666667,7.0,19.0,0.0,0.875,1.0,0.0,0.439024390244,0.000422267860335,0.00444336774186,1.0,0.274165147287,0.75,0.520851818988,0.162055743383
8.0,0.666666666667,7.0,21.0,0.0,0.75,0.0,0.0,0.0696864111498,0.00461582454228,0.0167438741203,0.0,0.579200237329,0.5,0.521959832267,0.166218242313
4.0,0.666666666667,7.0,29.0,0.0,0.625,1.0,0.0,0.174216027875,0.00537547296014,0.0190143050443,0.0,0.272894470135,0.5,0.524374176548,0.169279317
5.0,0.666666666667,8.0,2.0,0.0,0.5,0.0,0.0,0.182926829268,0.000853210335556,0.00734307880478,1.0,0.32253109212,0.5,0.52283154905,0.170263422972
9.0,0.666666666667,8.0,5.0,0.0,0.75,1.0,0.0,0.0452961672474,0.021704196252,0.165106268576,0.0,0.552252459868,0.5,0.522608695652,0.174342338689
2.0,0.666666666667,8.0,5.0,0.0,0.75,1.0,0.0,0.0,0.00139909145801,0.00813484912048,0.0,0.187428699478,0.25,0.521090201168,0.169119355197
7.0,0.666666666667,8.0,11.0,0.0,0.5,1.0,0.0,0.0,0.0029502984842,0.0232287093553,0.0,0.47608122148,0.25,0.523461041756,0.16701385744
4.0,0.666666666667,8.0,12.0,0.0,0.625,1.0,0.0,0.0,0.0564574917537,0.191502059194,0.0,0.287428954123,0.5,0.52195330906,0.162893018584
2.0,0.666666666667,8.0,12.0,0.0,0.625,0.0,0.0,0.0,0.00084453572067,0.0200749227433,0.0,0.164827070771,0.75,0.52557544757,0.147562766627
6.0,0.666666666667,8.0,23.0,0.0,0.5,0.0,1.0,0.256097560976,0.000925085716038,0.00445223084241,1.0,0.523017336213,0.5,0.524072110286,0.150641917405
6.0,0.666666666667,8.0,23.0,0.0,0.5,0.0,1.0,0.292682926829,0.00279415541626,0.0207278378171,1.0,0.481486055655,0.75,0.526382439848,0.147639332273
6.0,0.666666666667,9.0,2.0,0.3,0.375,0.0,1.0,0.446341463415,0.000989835520008,0.0447630893223,1.0,0.498603273713,0.75,0.528670447385,0.153693399658
0.0,0.666666666667,9.0,9.0,0.3,0.625,0.0,0.0,0.109756097561,0.000329325557987,0.00485402473396,1.0,0.18409985638,0.75,0.527173913043,0.153698723904
5.0,0.666666666667,9.0,14.0,0.3,0.5,1.0,1.0,0.0383275261324,0.00310768078285,0.0201738940328,0.0,0.47153454001,1.0,0.524443519867,0.156680413976
3.0,0.666666666667,9.0,14.0,0.3,0.5,0.0,1.0,0.0,0.00142573491802,0.00962532719613,0.0,0.326579943163,0.5,0.525465838509,0.153709204555
2.0,0.666666666667,9.0,14.0,0.3,0.5,1.0,0.0,0.0,0.00248806543386,0.03385408973,0.0,0.269208487818,0.75,0.524005769627,0.148795232999
1.0,0.666666666667,9.0,14.0,0.3,0.5,0.0,0.0,0.0,0.00388034112303,0.00745534474507,0.0,0.230835438396,0.75,0.526251025431,0.139069486868
8.0,0.666666666667,9.0,29.0,0.7,0.375,1.0,0.0,0.0174216027875,0.00495103644608,0.0460127864997,0.0,0.650696198664,0.75,0.52847519902,0.137176881459
9.0,0.666666666667,9.0,30.0,0.7,0.375,1.0,0.0,0.0696864111498,0.000959784175582,0.0702518893176,0.0,0.808571468587,0.75,0.525802519301,0.13436236259
5.0,0.666666666667,9.0,30.0,0.7,0.375,1.0,0.0,0.0696864111498,0.010556076893,0.108165279099,0.0,0.349049793228,0.75,0.528008088979,0.139309486546
4.0,0.666666666667,9.0,30.0,0.7,0.375,0.0,0.0,0.0,0.00060257592689,0.044504582223,0.0,0.286632552762,0.75,0.526570048309,0.145128460074
1.0,0.666666666667,10.0,14.0,0.0,0.25,1.0,0.0,0.341463414634,0.00057221477479,0.00313606041089,1.0,0.234840999837,1.0,0.521538769786,0.145176944901
0.0,0.666666666667,10.0,20.0,0.0,0.5,0.0,0.0,0.0278745644599,0.0019567452721,0.00279926259003,0.0,0.218154131356,0.25,0.524930195453,0.135785531536
5.0,0.666666666667,10.0,21.0,0.0,0.125,0.0,1.0,0.0243902439024,0.00370839786369,0.0378853232964,1.0,0.427787850391,0.75,0.527099463967,0.135880242393
2.0,0.666666666667,10.0,28.0,0.0,0.5,0.0,0.0,0.00348432055749,0.000625191887128,0.0106224260079,0.0,0.272582530354,0.0,0.520948616601,0.136880521415
1.0,0.666666666667,10.0,28.0,0.0,0.5,0.0,0.0,0.182926829268,0.000466880165462,0.0106312891084,1.0,0.203541344117,0.75,0.520755459374,0.132266842583
8.0,0.666666666667,11.0,4.0,0.0,0.25,0.0,0.0,0.40243902439,0.00392247496677,0.0345350712889,1.0,0.669384574641,1.0,0.522914218566,0.129588096931
2.0,0.666666666667,11.0,11.0,0.0,0.25,1.0,0.0,0.117073170732,0.000393455746607,0.00156876879716,1.0,0.217160380337,1.0,0.523883798011,0.126935742863
6.0,0.666666666667,11.0,18.0,0.0,0.375,1.0,0.0,0.0174216027875,0.0186498023892,0.0203024089907,0.0,0.386297312989,1.0,0.524844720497,0.127948928936
7.0,0.666666666667,11.0,25.0,0.0,0.375,1.0,0.0,0.548780487805,0.00232944390452,0.0403079041131,1.0,0.434215083116,0.75,0.52347826087,0.128079615599
3.0,0.666666666667,11.0,25.0,0.0,0.5,0.0,0.0,0.365853658537,0.000412663822426,0.00630461885713,1.0,0.221437138404,0.5,0.519815313582,0.132811242826
7.0,0.666666666667,12.0,2.0,0.0,0.5,0.0,0.0,0.0174216027875,0.0301148549992,0.119672537978,1.0,0.509759258882,1.0,0.517333844091,0.127472175514
1.0,0.666666666667,12.0,2.0,0.0,0.625,1.0,0.0,0.268292682927,0.00101400051862,0.010807073936,1.0,0.156362043677,1.0,0.520594965675,0.131177779946
6.0,0.666666666667,12.0,8.0,0.0,0.625,0.0,0.0,0.134146341463,0.000495382471516,0.0566307809573,1.0,0.394179840287,1.0,0.522688437441,0.12773269185
1.0,0.666666666667,12.0,9.0,0.0,0.625,0.0,0.0,0.00696864111498,0.00850205201113,0.0567533871816,0.0,0.203309617422,0.5,0.523629489603,0.127861089187
9.0,0.666666666667,12.0,16.0,0.0,0.625,0.0,0.0,0.348432055749,0.00913498909012,0.0696137460781,0.0,0.797460046243,1.0,0.524562394128,0.132474684978
1.0,0.666666666667,12.0,16.0,0.0,0.625,0.0,0.0,0.0104529616725,0.000659580538997,0.00696491984803,0.0,0.191816227999,0.75,0.526611694153,0.127271308013
8.0,0.666666666667,12.0,23.0,0.7,0.5,1.0,0.0,0.243902439024,0.00499007221307,0.0581301221335,0.0,0.541113026605,0.5,0.527523791752,0.13088475605
6.0,0.666666666667,12.0,23.0,0.3,0.625,0.0,0.0,0.1393728223,0.009697599827,0.048051299626,0.0,0.414825160935,0.75,0.530657748049,0.12920074814
7.0,0.666666666667,12.0,30.0,0.3,0.625,0.0,0.0,0.01393728223,0.000806739184382,0.00738148557383,0.0,0.647468576842,0.5,0.52710453284,0.130996024165
