47834.0	2017.0	1.0	6.0	0.0	4.0	1.0	1.0	0.0	296.0	1522.0	1.0	879724.0	2.0	4.0,4.0,3.0,3.0,	5.0,5.0,5.0,
31453.0	2017.0	1.0	13.0	0.0	7.0	0.0	0.0	7.7	2292.0	11375.0	1.0	648562.0	2.0	4.0,3.0,4.0,1.0,	3.0,5.0,5.0,
175278.0	2017.0	1.0	28.0	7.0	6.0	0.0	0.0	4.0	2929.0	30533.0	0.0	1101017.0	2.0	3.0,4.0,3.0,2.0,	5.0,5.0,5.0,
165639.0	2017.0	1.0	28.0	7.0	6.0	1.0	1.0	4.0	22768.0	37060.0	0.0	963376.0	4.0	3.0,4.0,2.0,3.0,	5.0,5.0,5.0,
104879.0	2017.0	1.0	28.0	7.0	6.0	0.0	0.0	1.6	10361.0	23863.0	0.0	837964.0	3.0	4.0,4.0,4.0,4.0,	4.0,
75828.0	2017.0	1.0	28.0	7.0	6.0	0.0	0.0	1.1	20251.0	19882.0	0.0	560051.0	3.0	3.0,3.0,3.0,2.0,	5.0,3.0,5.0,
52260.0	2017.0	1.0	28.0	7.0	6.0	0.0	1.0	0.0	133591.0	2415.0	0.0	408262.0	1.0	1.0,1.0,2.0,	4.0,5.0,5.0,
112750.0	2017.0	2.0	10.0	0.0	6.0	0.0	1.0	5.8	4507.0	24504.0	1.0	1133629.0	2.0	4.0,4.0,4.0,4.0,	5.0,5.0,
111232.0	2017.0	2.0	24.0	0.0	3.0	1.0	1.0	2.8	15473.0	33928.0	1.0	1316839.0	4.0	4.0,3.0,3.0,3.0,	5.0,5.0,5.0,
73179.0	2017.0	3.0	3.0	0.0	3.0	1.0	1.0	8.7	12073.0	20593.0	1.0	1212915.0	3.0	4.0,3.0,3.0,3.0,	4.0,5.0,5.0,
60823.0	2017.0	3.0	3.0	0.0	3.0	0.0	0.0	1.54	4685.0	7105.0	1.0	1116394.0	3.0	3.0,2.0,3.0,2.0,	4.0,5.0,5.0,
59183.0	2017.0	3.0	17.0	0.0	4.0	1.0	0.0	11.2	18792.0	28207.0	1.0	1.0	2.0	4.0,4.0,4.0,4.0,	3.0,5.0,
116107.0	2017.0	3.0	24.0	3.0	2.0	1.0	1.0	13.0	4875.0	26333.0	1.0	1379080.0	2.0	4.0,3.0,3.0,3.0,	3.0,5.0,5.0,5.0,
40229.0	2017.0	3.0	31.0	3.0	3.0	1.0	0.0	0.5	18470.0	27928.0	0.0	549653.0	3.0	3.0,4.0,4.0,	4.0,3.0,2.0,
267955.0	2017.0	4.0	14.0	3.0	2.0	0.0	1.0	18.2	41623.0	66495.0	1.0	1957370.0	2.0	4.0,4.0,4.0,4.0,	5.0,5.0,3.0,
39977.0	2017.0	4.0	28.0	3.0	3.0	0.0	0.0	1.6	2280.0	6349.0	0.0	523854.0	3.0	4.0,3.0,4.0,	5.0,3.0,2.0,
68473.0	2017.0	5.0	5.0	0.0	2.0	0.0	1.0	14.0	2967.0	9223.0	1.0	901478.0	3.0	4.0,4.0,4.0,4.0,	5.0,5.0,5.0,5.0,
129867.0	2017.0	5.0	5.0	0.0	2.0	0.0	0.0	0.0	2470.0	3377.0	1.0	1217631.0	2.0	4.0,2.0,2.0,2.0,	5.0,4.0,1.0,
